2 2
15 98 98
77 46 27
76 14 84
118 0 17
48 109 7
90 19 21
17 73 52
27 14 77
45 126 54
89 141 33
85 36 75
120 52 74
49 133 83
130 74 25
119 131 41
3 120 8
31 119 21
22 90 27
32 95 41
76 130 7
21 66 66
22 18 47
77 127 68
4 91 20
9 85 79
0 49 100
90 7 60
55 43 80
124 119 70
137 113 20
82 66 69
130 113 73
46 62 100
27 143 60
11 88 37
86 103 64
91 126 79
13 109 33
16 145 90
111 31 20
105 21 28
142 75 24
70 40 51
72 1 77
39 142 54
66 47 42
56 125 35
19 119 88
98 90 90
53 55 30
73 79 35
90 112 40
122 28 75
99 67 5
128 108 72
116 130 20
59 51 88
136 77 36
2 92 89
52 62 69
17 137 49
72 66 40
130 72 44
81 83 87
28 102 73
41 129 81
44 106 43
121 5 28
95 34 16
72 53 69
5 77 37
40 29 21
106 8 80
45 14 31
44 80 35
20 38 49
7 113 16
117 57 44
96 129 96
118 81 24
120 58 61
141 46 56
119 4 56
33 81 4
55 22 90
100 2 81
89 87 19
109 9 29
103 31 33
44 18 46
84 28 84
125 124 9
101 17 36
48 29 62
77 21 26
25 125 5
56 128 21
27 29 36
138 82 84
10 35 66
94 40 81
138 23 16
72 41 85
22 13 2
126 91 2
49 97 95
76 46 86
74 65 35
92 115 37
55 88 63
123 89 63
39 37 88
55 134 57
48 29 48
59 93 20
40 90 8
16 113 67
66 7 70
115 126 43
24 88 84
65 71 39
48 2 66
80 71 70
0 55 68
127 75 19
122 110 38
88 18 51
112 127 52
90 75 97
43 102 1
140 47 19
130 77 53
99 140 41
44 60 65
143 84 65
144 123 99
119 8 2
72 121 67
139 126 69
46 13 6
92 81 53
134 35 15
95 54 59
82 118 26
25 126 62
82 57 16
128 62 52
120 54 53
131 85 92
39 137 49
82 67 74
111 82 40
102 133 29
109 129 60
135 45 55
89 21 27
81 123 57
107 28 2
96 19 65
128 86 14
109 91 69
129 130 52
83 128 21
119 125 47
57 49 58
48 83 22
17 90 1
20 27 14
118 4 54
20 115 63
53 140 20
12 106 99
12 13 29
105 132 48
99 7 13
102 92 99
97 90 36
81 25 20
103 98 7
26 91 98
60 77 23
77 29 85
6 24 91
52 121 25
134 138 84
73 34 82
72 139 83
45 40 4
20 112 62
106 23 71
18 5 17
136 94 40
83 113 27
62 88 39
54 17 82
61 80 94
100 58 59
56 5 19
76 5 38
1 17 79
5 100 9
0 80 77
61 137 75
137 114 2
71 9 72
110 13 94
106 71 88
133 121 2
58 102 19
144 100 23
15 123 31
55 21 87
13 115 26
59 115 98
12 111 42
110 95 19
126 91 48
105 44 1
107 113 31
94 110 60
109 103 10
24 40 94
127 34 60
85 109 66
121 75 24
134 47 63
46 120 62
133 142 47
118 29 59
82 11 10
26 12 56
125 65 9
33 80 66
42 46 31
132 84 82
97 82 17
90 7 58
24 63 73
114 81 20
127 33 1
30 78 18
14 48 5
5 66 95
5 15 22
104 74 83
139 91 46
51 119 37
16 13 58
67 91 56
129 3 13
33 103 99
6 51 38
76 83 68
124 142 65
10 39 5
53 141 81
40 47 78
33 80 70
97 142 45
21 119 61
9 45 26
14 20 54
39 142 52
3 2 14
117 139 94
99 56 7
11 127 31
90 43 88
86 140 88
100 40 98
18 85 97
74 90 29
110 2 78
65 115 24
54 123 43
19 76 83
52 44 22
6 105 18
25 124 76
143 130 11
71 124 3
53 7 90
38 115 90
10 100 91
143 112 51
16 62 7
103 68 71
71 118 80
58 50 64
0 41 79
56 98 33
87 106 96
135 47 38
24 81 48
54 72 1
121 37 94
137 27 71
91 122 87
79 59 40
33 103 30
74 12 73
112 110 13
74 86 49
80 5 39
6 100 28
108 22 38
27 135 57
77 55 58
92 47 68
86 83 65
58 31 55
145 3 33
89 31 9
7 20 74
62 134 70
136 19 28
28 110 20
5 130 78
14 80 17
23 119 70
28 54 3
18 140 9
127 139 84
133 50 24
3 123 10
142 63 10
3 98 75
129 120 16
41 130 33
81 11 18
144 56 53
70 81 58
29 144 13
125 3 32
144 62 78
14 3 57
53 4 24
36 38 36
131 144 6
126 85 65
10 93 82
136 53 48
27 10 34
68 141 78
29 105 26
9 91 90
16 124 89
39 100 3
101 15 58
91 84 18
46 93 46
52 64 74
141 88 18
77 82 24
64 0 13
81 7 11
59 133 94
46 80 76
1 67 66
48 77 89
41 142 15
105 125 53
102 46 18
16 139 81
128 69 86
11 104 79
28 111 77
114 27 90
113 78 34
61 45 32
30 100 16
26 144 99
25 10 6
101 126 56
101 55 14
118 102 57
65 128 27
57 142 19
14 65 27
92 15 91
144 138 49
64 82 36
37 137 15
90 138 52
95 28 35
137 23 35
8 19 26
112 68 67
124 90 73
4 78 83
47 37 20
141 80 18
21 22 70
127 125 3
60 81 28
3 82 28
66 104 98
76 74 10
1 17 73
81 128 3
34 73 44
68 13 84
127 79 8
130 74 31
116 135 66
96 21 5
8 67 97
124 65 20
40 61 16
63 111 90
47 71 40
81 11 87
6 62 92
25 138 37
108 54 17
130 30 90
38 88 90
35 21 66,

147 441
1 102 13
107 24 15
124 116 75
49 61 91
93 79 55
86 59 32
142 23 37
28 61 56
62 114 71
95 122 46
21 59 81
87 136 47
134 122 73
43 131 19
121 145 86
115 87 20
123 121 77
104 94 9
19 86 29
100 15 58
39 25 41
116 108 47
96 101 94
110 60 72
135 133 100
9 11 45
39 105 15
57 15 25
75 33 84
47 115 73
110 13 82
14 129 85
17 28 22
36 143 23
68 97 86
11 96 55
23 28 95
103 8 47
12 105 90
17 80 59
124 36 36
48 20 1
34 132 83
42 90 85
46 65 2
14 37 1
128 20 14
65 2 91
135 80 97
18 105 46
28 11 36
121 67 17
96 58 78
121 34 87
12 97 90
138 2 22
95 86 73
58 56 16
96 32 61
104 77 40
103 30 65
133 31 41
50 5 18
110 51 99
66 87 78
75 2 96
61 66 11
114 110 71
6 35 64
132 12 68
146 80 71
81 79 58
106 118 7
45 3 86
107 96 73
141 89 46
59 12 2
106 67 68
50 124 96
74 122 90
79 87 24
107 34 88
120 72 100
45 83 69
50 119 8
10 121 40
123 100 51
123 36 57
77 2 81
40 63 46
146 109 93
85 102 5
117 18 39
60 110 15
110 135 74
1 74 24
73 18 51
130 9 91
102 68 78
21 20 84
140 69 94
16 0 43
119 57 54
42 101 61
89 115 77
8 116 45
126 78 51
117 138 94
104 31 81
41 143 11
95 116 81
66 38 41
128 71 68
6 9 10
40 45 19
84 2 91
109 42 94
5 133 95
66 106 68
7 117 9
124 38 89
51 71 74
33 126 11
29 129 22
14 26 48
3 62 24
137 135 15
57 111 71
42 8 89
58 16 49
93 102 32
64 73 9
64 136 65
57 43 67
120 111 67
13 53 90
43 83 33
73 2 56
117 131 54
31 60 49
96 77 39
39 31 32
81 110 25
133 43 89
143 27 97
66 0 13
29 28 68
118 47 30
137 70 2
47 68 52
62 48 32
86 122 12
72 96 33
143 81 18
103 12 19
42 58 80
86 30 23
124 56 87
51 98 35
67 97 71
120 5 31
53 45 40
84 89 35
60 12 75
31 39 70
1 57 18
52 81 21
33 102 30
106 107 94
138 25 61
0 55 72
107 81 22
139 5 26
85 111 38
35 99 61
103 104 88
129 74 13
89 97 35
84 103 90
135 144 74
128 119 34
78 104 70
9 70 32
142 5 56
117 73 71
107 142 15
22 18 83
146 66 74
105 94 26
146 14 45
113 108 36
89 24 46
136 3 7
113 20 35
100 120 30
58 64 29
80 56 21
10 3 89
45 66 48
63 101 7
44 36 47
47 56 13
73 69 40
31 47 41
70 122 22
88 79 60
109 13 86
53 51 32
36 91 29
103 71 22
15 135 10
34 55 42
83 123 40
43 133 76
16 93 83
21 80 17
50 1 70
129 57 40
118 87 24
26 49 78
47 8 4
125 60 62
95 132 76
49 29 56
53 79 13
35 28 89
54 132 40
137 64 19
13 84 30
131 27 81
132 69 99
119 6 49
16 123 83
123 127 91
128 110 73
100 46 61
47 142 43
7 13 2
81 135 16
61 73 31
9 107 11
20 101 29
75 126 54
15 35 21
65 15 82
104 124 16
6 140 45
26 30 59
84 98 68
26 1 32
107 12 2
109 95 11
98 83 95
53 110 90
137 67 28
134 1 68
119 102 17
138 23 66
69 113 14
17 122 68
115 39 66
69 115 60
79 120 83
119 85 40
22 141 84
4 94 64
5 17 86
41 54 86
100 106 66
29 43 9
13 73 99
109 4 22
81 132 81
97 145 41
81 82 98
77 29 47
34 39 15
52 12 80
35 134 65
130 42 33
133 98 92
32 137 35
117 92 9
12 29 92
51 39 8
143 35 12
75 35 1
124 67 2
39 40 27
80 97 24
145 97 92
76 94 50
84 118 13
110 86 58
55 111 77
26 48 80
34 71 78
20 81 22
2 1 80
68 6 30
42 35 87
13 135 64
78 57 26
137 46 57
95 15 19
58 133 89
138 24 16
83 105 3
64 95 77
22 62 69
17 127 86
15 1 17
95 60 35
32 51 93
124 70 35
63 56 45
40 117 24
145 125 32
92 121 17
50 1 4
69 4 51
0 96 19
107 35 77
91 40 31
80 114 85
55 59 39
84 125 24
69 93 21
59 60 17
66 27 34
114 46 2
144 95 27
54 134 56
49 13 5
99 5 13
74 20 44
58 62 10
1 18 53
79 25 23
130 89 62
23 116 46
101 73 68
59 67 6
99 92 26
133 54 21
18 58 60
78 53 9
124 117 91
63 84 36
26 47 91
49 39 44
24 130 52
110 65 78
106 140 9
132 30 45
73 1 39
0 6 88
7 33 7
64 110 24
25 72 9
124 116 24
55 43 39
20 34 35
63 6 57
82 29 82
92 115 30
104 86 9
92 50 77
105 130 2
5 142 51
56 146 39
46 70 8
142 66 51
31 15 39
18 28 31
77 131 19
34 102 5
60 38 85
92 114 84
73 36 51
68 35 42
94 82 43
43 142 30
66 59 78
126 13 57
62 130 53
126 66 41
120 57 79
38 53 40
116 54 87
83 82 56
22 96 28
12 57 93
37 120 79
25 118 51
70 10 95
52 130 18
114 22 6
28 33 27
54 86 99
145 138 35
93 21 21
112 107 76
141 48 84
11 25 60
52 42 8
44 8 100
64 2 30
108 51 3
113 10 15
66 55 53
14 124 71
76 143 100
18 94 79
49 59 82
73 122 35
59 146 13
95 20 26
34 95 86
47 62 90
16 125 19
100 0 79
59 75 65
4 143 64
104 125 33
13 117 75
92 49 65
0 106 91
21 121 53
38 70 82
75 84 42
29 95 68
94 78 40
130 134 44
29 99 38
36 66 82
88 39 79
47 25 9
53 74 72
19 10 75
50 73 74,

148 444
80 3 16
88 73 86
117 104 23
133 145 82
47 27 91
37 82 83
21 44 66
31 147 4
63 50 93
99 10 39
45 58 22
65 33 97
36 70 38
119 44 32
22 45 61
26 11 71
24 113 36
137 107 10
138 0 90
38 58 98
134 14 14
125 130 29
141 82 39
58 3 10
71 134 73
103 137 76
77 30 42
101 24 91
127 136 100
1 77 54
106 4 4
105 5 44
7 82 66
62 139 95
130 99 63
65 11 73
98 131 100
31 62 26
115 100 75
16 35 79
95 139 98
146 42 49
113 37 70
129 82 79
15 59 2
88 8 85
139 38 32
140 14 70
127 122 62
83 131 22
81 72 32
104 123 71
7 75 49
118 111 76
14 43 49
2 27 86
30 74 45
144 140 74
11 118 28
134 43 76
140 25 39
7 78 59
51 85 23
24 108 68
39 1 51
140 41 19
134 146 33
126 26 28
121 16 69
47 92 47
5 59 39
129 8 84
0 46 57
21 94 10
54 70 11
38 34 85
100 129 33
137 73 68
78 0 28
131 95 9
55 81 74
92 39 62
48 98 49
129 33 51
21 98 3
38 104 36
128 80 5
5 31 70
121 79 93
73 33 26
33 122 46
41 68 79
3 73 39
110 3 3
120 74 24
26 7 58
80 5 14
128 43 86
92 74 60
62 2 79
26 29 91
40 74 64
63 67 98
27 139 47
20 127 89
92 122 100
60 71 14
107 78 41
113 23 12
74 77 32
122 100 16
78 67 63
25 129 30
70 39 95
35 21 22
70 78 4
117 38 25
33 26 36
81 38 20
9 113 9
104 72 49
21 103 81
35 107 39
12 96 74
104 35 32
66 88 32
86 60 60
55 140 100
86 26 85
110 100 47
4 127 38
59 72 100
48 74 91
102 42 46
104 0 42
11 71 62
110 92 75
62 82 33
108 124 37
139 108 52
46 31 73
51 88 9
28 27 99
91 111 33
76 126 96
136 60 34
48 75 5
135 107 25
35 145 15
106 120 5
39 22 62
138 144 44
118 5 5
118 110 58
113 76 93
120 3 83
28 93 57
49 109 45
107 24 23
34 130 64
139 1 51
126 110 95
65 74 40
63 112 58
7 41 97
48 71 12
95 89 21
102 116 89
75 137 69
124 12 25
86 26 43
128 91 92
101 57 43
122 13 95
128 9 50
44 90 14
32 92 62
73 45 69
53 45 12
7 140 75
12 31 60
83 22 30
8 3 84
43 68 87
91 104 91
94 81 53
55 46 23
135 27 5
146 48 15
9 30 67
3 19 20
102 94 69
26 47 28
76 5 34
66 54 81
144 113 8
147 20 69
83 133 95
68 117 40
0 115 85
25 55 10
21 48 57
31 14 8
39 82 76
13 113 75
0 108 73
28 6 43
119 135 92
66 133 10
18 136 83
112 64 94
15 119 66
118 45 77
41 108 81
106 142 18
5 52 76
72 52 47
41 34 51
21 36 69
27 44 93
81 55 37
97 139 18
48 123 39
77 78 94
55 132 80
141 86 39
101 30 43
125 90 99
114 138 48
69 22 36
68 8 11
93 102 78
125 83 50
121 119 86
124 24 92
11 43 33
55 89 77
29 100 9
78 31 29
83 12 69
124 29 26
127 3 90
128 24 11
130 114 86
72 125 13
108 21 93
43 101 96
50 31 65
66 125 90
38 30 100
120 117 12
46 145 2
134 14 16
114 66 59
23 33 54
91 86 27
103 17 13
90 129 20
83 4 51
9 131 85
69 14 4
51 76 72
100 30 89
139 10 57
131 134 26
33 119 52
43 23 28
50 2 100
38 105 45
79 119 6
133 75 82
43 138 14
142 3 33
82 86 40
13 17 69
62 95 13
9 108 87
50 125 72
145 1 7
64 102 86
112 68 44
9 17 76
30 40 13
144 23 26
125 102 67
16 104 18
122 106 1
109 14 30
13 138 89
14 139 95
91 127 18
95 57 44
89 33 83
80 28 19
97 36 3
46 139 42
70 137 89
80 72 61
129 108 52
131 95 43
120 18 27
5 41 42
80 62 25
88 11 83
87 53 99
21 123 21
21 76 98
20 5 41
99 113 86
122 66 26
15 99 31
66 111 32
115 144 91
101 57 93
117 19 33
111 121 59
110 141 83
33 36 12
54 92 55
54 116 3
62 48 40
38 11 85
111 42 12
86 76 53
142 69 94
133 87 32
93 68 32
24 66 45
63 116 82
34 58 98
125 36 52
141 100 2
16 73 25
27 0 7
65 5 88
26 105 42
114 110 4
143 142 32
87 88 47
69 91 41
126 47 79
66 80 8
8 117 82
35 114 72
127 121 30
141 130 43
38 122 55
119 87 78
137 58 44
93 56 3
82 52 66
95 56 23
38 83 63
78 80 3
72 53 79
7 98 20
143 36 45
146 38 20
60 28 67
143 101 22
38 12 48
90 131 9
104 76 53
41 50 31
92 6 7
37 50 48
51 80 3
125 134 56
2 1 51
1 87 48
103 77 100
122 73 10
62 67 11
50 53 18
4 57 61
21 1 30
23 2 14
2 79 83
5 35 55
147 134 99
75 6 25
121 51 85
122 45 72
55 133 49
28 64 19
66 10 51
54 15 80
62 53 89
91 25 75
15 75 31
54 102 75
119 7 35
3 60 42
19 88 36
131 98 10
62 10 2
52 107 8
74 54 36
119 113 53
105 25 37
31 45 7
88 119 100
96 64 97
83 30 14
87 107 13
19 53 65
116 81 81
93 125 96
5 80 25
85 100 26
99 28 70
8 120 59
59 26 88
45 56 90
27 140 69
78 62 43
139 46 69
46 70 2
68 127 96
48 116 39
59 145 35
113 16 76
118 41 32
103 113 26
12 99 53
120 60 47
33 99 78
24 26 68
116 128 17
88 10 80
16 33 30
11 30 88
79 141 47
132 77 87
26 15 92
17 23 88
142 43 20
91 75 25
146 50 68
96 131 77
106 95 71
117 92 31
47 23 94
80 136 33,

149 447
25 133 71
82 71 36
62 87 85
144 48 10
136 139 22
29 76 41
112 105 69
29 53 66
116 121 18
26 123 29
131 109 80
50 115 30
117 57 69
107 19 30
125 67 90
122 113 21
45 98 100
115 96 68
1 90 6
127 135 20
32 76 87
139 148 57
12 129 70
129 69 100
57 98 32
110 0 45
129 115 5
32 118 34
0 116 5
103 62 18
66 124 2
22 55 78
71 89 52
34 45 88
139 106 37
116 101 12
99 57 77
142 137 22
16 138 46
30 31 79
114 9 12
36 107 96
135 94 23
1 96 44
141 115 86
119 84 86
33 138 32
96 91 17
101 70 71
91 31 89
22 130 95
93 65 12
139 53 30
12 76 40
68 122 83
145 73 11
55 67 46
128 80 15
144 58 36
130 68 70
136 98 73
142 118 4
88 26 4
95 2 88
45 75 60
65 0 67
56 94 38
93 16 11
66 90 3
142 122 1
134 36 55
44 93 11
28 103 52
4 123 33
41 109 9
39 132 18
88 62 47
76 39 4
67 32 88
24 41 19
103 0 56
128 94 48
124 78 28
32 29 63
89 13 97
84 27 4
13 84 3
85 44 18
144 87 26
106 62 97
30 133 67
112 37 53
118 27 85
6 92 58
94 87 59
1 135 12
68 32 26
66 95 63
111 106 31
14 36 9
40 81 68
129 77 93
107 7 13
20 109 82
87 76 84
87 88 86
29 109 49
58 48 7
39 61 83
130 23 12
50 83 40
14 30 41
50 31 20
89 132 49
133 48 74
30 96 4
121 101 9
69 36 24
96 59 36
17 48 65
131 71 51
55 85 66
116 108 89
31 11 22
69 7 73
120 10 16
126 125 14
93 121 9
67 18 26
8 15 69
141 17 6
99 45 42
74 92 25
29 73 90
67 115 89
0 105 92
90 115 35
14 2 95
91 73 16
75 108 48
72 89 8
49 74 4
142 126 100
85 62 39
139 47 65
136 7 65
133 139 84
9 10 19
43 88 89
121 111 22
107 109 1
46 134 54
121 4 57
128 96 96
143 53 91
43 146 57
148 81 72
3 42 9
145 44 44
24 31 43
41 73 8
68 114 77
102 47 8
98 83 44
124 48 83
4 10 95
18 89 17
81 2 69
146 39 93
107 83 87
124 109 98
16 147 60
112 21 3
59 107 43
108 112 31
69 102 48
142 19 71
67 43 68
105 96 86
35 92 31
116 142 72
94 91 94
19 134 95
94 146 39
90 148 67
103 25 60
131 25 50
127 80 3
42 120 4
118 128 94
9 2 5
115 93 94
29 85 40
2 125 38
11 119 74
117 77 41
82 146 83
108 127 14
26 92 77
2 129 31
113 82 1
42 20 61
99 13 88
126 118 76
30 114 5
9 41 67
0 140 2
97 94 34
67 8 91
127 44 25
139 130 61
55 65 22
11 99 68
1 66 70
40 26 70
91 88 16
144 35 47
4 131 82
78 132 90
63 83 97
55 109 97
129 61 55
34 33 4
102 58 73
134 101 57
59 27 40
75 67 85
56 52 81
80 16 73
26 126 37
83 130 93
27 63 84
93 107 16
73 32 98
122 75 19
43 0 45
21 142 73
148 145 22
132 78 31
127 7 97
65 141 51
78 26 94
104 139 68
37 133 23
124 141 97
95 3 78
53 86 43
88 41 5
84 129 73
71 110 2
110 113 68
138 128 30
136 143 26
50 53 98
146 57 54
120 95 11
82 96 71
23 56 65
6 120 53
92 135 93
54 32 65
4 26 37
44 110 85
127 88 40
42 96 18
87 116 62
113 40 11
90 22 15
83 144 66
104 105 29
133 120 4
6 86 55
12 114 51
39 38 98
148 140 46
62 44 84
71 74 43
39 75 16
87 127 39
100 52 81
128 36 82
85 56 4
102 126 40
26 116 85
11 92 18
103 145 49
43 102 69
92 78 74
105 1 43
104 44 36
44 124 99
60 142 91
120 123 72
44 140 80
143 6 42
27 78 71
122 111 66
120 66 86
68 59 33
49 57 67
35 86 15
22 135 17
111 40 75
48 25 99
5 136 41
128 144 42
99 91 80
147 144 74
76 53 26
92 42 97
114 103 38
58 39 54
41 116 37
62 64 52
53 39 28
67 133 52
88 148 66
134 113 82
13 116 64
75 85 59
103 90 90
78 140 64
49 37 83
34 121 42
14 88 30
139 18 14
10 13 40
148 109 25
143 40 57
40 111 61
121 68 72
28 129 20
19 25 84
115 3 79
60 63 12
129 124 22
44 136 76
73 15 11
41 62 20
130 51 89
20 8 23
11 116 90
29 93 43
22 71 9
102 127 3
43 134 81
10 20 97
67 63 44
96 38 68
114 110 26
16 68 26
30 16 4
67 110 12
56 32 36
127 79 5
50 0 7
2 127 100
137 125 66
61 101 36
144 28 98
125 103 50
20 72 39
145 55 20
107 108 20
128 143 3
63 16 79
2 98 69
65 40 63
58 117 43
16 135 84
122 74 100
121 25 100
92 63 6
64 139 64
109 22 85
109 27 51
57 45 91
70 77 41
25 126 87
31 22 47
62 74 18
49 126 20
63 138 91
25 37 33
99 14 56
32 86 36
114 86 41
147 60 14
84 128 37
32 126 90
125 31 62
144 29 3
0 43 73
86 76 15
79 86 5
7 22 82
109 9 25
33 10 70
16 67 56
129 113 92
41 83 73
7 93 7
18 75 97
67 130 83
55 86 66
73 62 12
74 133 50
115 49 26
99 119 100
78 79 11
97 82 39
21 13 88
141 7 60
25 118 82
82 109 41
16 66 86
49 143 81
112 107 35
23 26 82
16 142 81
44 135 51
97 108 69
104 59 61
104 11 21
58 83 17
128 143 6
135 37 48
100 23 90
148 93 6
38 107 1
59 94 87
112 38 57
12 46 46
0 115 69
93 98 74
82 147 45
103 129 6
89 85 44
92 129 30
72 4 13
118 44 69
51 2 36
89 36 17
134 102 11
119 107 84
9 6 98
65 92 35,

150 450
15 143 7
63 28 42
107 24 6
94 97 40
77 25 67
135 103 6
43 31 58
115 60 34
36 68 2
50 101 1
9 111 16
16 105 50
35 109 71
80 2 65
134 15 2
30 84 6
67 70 9
48 53 53
1 55 31
17 29 1
79 34 46
88 85 64
35 22 71
124 44 54
30 145 88
2 105 43
42 83 32
52 43 70
54 55 46
132 130 79
10 99 18
68 80 6
26 85 15
26 108 17
127 17 23
94 77 24
100 8 32
129 85 85
123 77 96
133 38 85
18 106 24
84 61 52
27 92 9
120 107 5
34 114 52
8 141 9
142 76 39
36 29 5
30 140 98
110 100 81
136 44 17
102 127 21
98 45 74
69 27 79
28 100 6
72 53 88
108 100 1
16 97 22
148 145 14
80 77 44
4 124 39
121 80 86
86 112 14
12 145 23
53 105 13
71 61 79
130 105 64
117 16 25
142 26 15
39 1 69
61 34 82
113 6 95
47 5 34
9 116 47
7 85 94
86 11 88
69 123 29
14 20 51
146 27 36
36 66 30
12 146 62
96 29 32
33 44 76
91 133 99
92 78 35
71 56 98
32 105 94
45 72 18
138 129 53
90 125 10
138 149 40
89 40 83
81 105 83
96 21 60
20 140 60
73 120 30
68 44 27
23 101 23
46 67 20
140 14 28
107 119 19
15 26 48
95 41 32
126 102 17
46 15 18
86 82 84
57 118 75
17 40 70
12 26 42
49 7 81
3 102 88
40 29 43
148 22 41
45 68 24
135 92 42
33 32 3
142 47 50
51 68 22
119 15 51
6 9 32
103 136 54
63 1 4
68 22 8
70 61 81
48 5 99
68 39 24
68 46 72
14 79 63
74 100 52
40 149 66
13 19 96
25 10 9
59 31 62
62 4 96
27 74 29
1 90 47
98 129 100
104 24 9
89 9 80
90 93 48
76 93 58
51 106 30
46 65 66
123 99 71
44 142 71
16 47 81
70 35 60
137 4 25
29 50 51
119 15 32
56 105 36
43 44 5
88 106 38
51 35 91
125 61 82
13 97 19
86 74 92
125 126 77
16 49 10
136 147 30
22 16 2
6 5 2
110 61 91
33 22 42
59 111 49
3 64 46
135 65 19
55 13 4
7 100 53
15 90 22
45 138 82
29 111 65
113 88 86
2 111 27
113 131 38
5 64 61
130 138 54
47 98 70
68 30 68
68 7 66
18 57 73
40 133 53
21 47 88
32 143 28
94 27 68
142 47 3
43 110 93
96 47 19
131 28 47
136 12 83
74 26 60
130 149 68
3 1 97
107 98 56
71 25 71
45 81 64
94 137 88
38 135 79
72 19 46
124 42 34
35 2 91
103 50 89
49 91 37
49 67 79
48 117 1
114 63 14
39 81 98
7 114 36
57 113 92
2 13 89
6 36 92
123 84 40
118 26 27
82 131 85
11 65 93
15 13 2
42 90 93
98 20 30
32 115 36
2 6 85
58 96 92
2 88 11
140 58 9
110 117 84
26 30 55
36 94 12
147 2 42
84 138 20
95 101 88
96 26 44
54 91 17
38 142 90
82 41 16
128 87 53
49 119 62
67 102 89
12 132 74
145 27 43
134 74 81
130 123 41
0 80 63
98 60 88
82 39 72
84 87 49
85 126 2
33 59 25
43 11 68
45 118 16
62 61 20
17 138 22
78 89 100
0 96 66
28 22 98
53 144 96
33 8 82
135 123 66
3 22 15
84 106 58
22 74 76
65 103 28
66 71 20
38 28 77
5 102 35
3 115 99
7 40 62
46 109 84
63 148 99
99 5 51
44 118 52
40 111 99
56 5 13
68 9 69
144 98 88
2 70 64
16 95 68
59 132 24
131 128 95
9 55 76
60 67 38
147 46 61
75 133 15
111 6 82
36 81 54
36 28 64
144 58 20
2 42 86
42 125 21
55 59 67
104 107 79
137 53 88
28 23 7
6 146 18
149 79 82
94 46 29
128 120 76
38 141 92
56 89 64
21 118 86
17 123 98
34 18 53
77 139 52
50 100 33
92 115 63
128 148 21
124 34 94
37 71 19
57 113 35
13 92 71
0 50 20
26 42 32
26 40 62
128 3 48
123 62 53
147 50 3
0 137 15
46 113 3
110 85 84
30 140 99
123 86 10
11 15 26
123 55 59
149 18 76
120 134 72
105 32 11
52 116 37
26 92 10
118 72 85
116 143 72
125 60 23
50 36 83
141 103 71
144 50 29
81 4 38
79 39 65
54 146 3
96 124 28
141 133 44
33 69 13
149 145 26
13 3 20
53 18 85
104 138 33
30 55 18
107 72 57
78 146 84
77 40 23
15 7 14
5 147 9
142 43 72
58 113 69
91 4 35
59 50 92
82 84 40
40 51 41
16 4 14
136 45 58
31 60 33
23 78 23
78 142 54
148 124 40
25 74 73
136 131 88
100 102 48
62 105 29
82 142 4
35 113 93
0 49 36
22 20 20
33 117 71
131 122 89
17 77 93
115 68 31
105 125 26
139 116 41
136 68 9
74 30 74
112 40 32
62 2 21
67 132 31
142 131 8
100 29 68
30 129 61
36 121 51
47 13 77
10 6 22
48 63 55
97 10 29
12 99 81
33 67 74
55 89 5
104 137 54
125 74 41
139 104 61
149 148 3
118 67 63
121 98 30
111 15 78
108 93 37
133 58 61
144 104 56
56 85 28
7 121 87
84 54 74
56 3 4
15 100 74
31 66 93
27 145 54
104 137 22
122 23 8
3 15 20
107 149 47
127 74 28
56 130 62
21 71 57
130 135 23
60 65 28
69 86 55
40 64 59
101 41 46
86 124 49
28 108 16
146 10 9
121 140 27
63 149 90
86 40 46
16 89 75
134 48 90
81 68 100
2 100 100
142 84 35
112 28 34
70 69 31
29 88 38
118 55 88
34 116 10
94 122 83
61 145 95
50 146 41
129 32 8
143 43 15
43 3 95
64 20 42
76 85 19
112 87 52
58 30 19
81 118 69
0 50 70
126 3 68
134 11 27
49 24 70,

151 453
5 129 24
141 7 23
90 53 28
144 90 12
28 17 32
109 150 89
45 53 75
106 127 4
94 91 63
46 43 11
32 42 44
54 98 22
6 148 1
82 44 14
62 120 77
119 62 31
75 125 64
34 15 61
18 15 45
140 15 8
6 3 42
148 138 12
115 40 47
45 103 7
39 123 87
72 132 27
9 58 22
39 29 61
17 140 74
97 66 39
7 137 11
75 8 14
142 7 38
16 125 89
66 128 8
131 119 17
78 144 38
109 66 98
4 123 88
121 103 65
90 71 81
102 85 83
112 0 42
48 143 89
15 53 72
0 89 47
19 136 2
105 149 56
104 131 39
28 41 64
112 116 100
1 87 80
87 81 97
92 101 65
80 94 97
130 68 61
58 104 74
83 148 38
61 21 89
45 37 52
10 8 24
63 47 9
26 8 33
27 30 20
18 148 12
23 86 81
78 94 59
56 83 65
59 28 81
14 129 84
102 58 69
137 56 2
125 113 60
106 140 22
78 2 79
27 73 93
76 49 45
93 14 46
141 31 77
135 103 62
23 22 46
83 29 100
28 110 32
97 115 33
4 109 18
23 55 61
107 104 45
125 114 11
30 7 80
60 141 87
137 27 46
110 22 17
73 129 3
137 46 59
107 140 3
50 111 8
86 5 18
64 88 49
123 10 27
115 72 77
122 78 48
4 78 16
64 37 92
20 59 99
121 62 54
120 5 73
29 10 48
72 7 88
27 73 74
39 60 68
37 13 57
6 106 91
45 86 51
25 34 12
13 6 28
7 79 18
148 51 86
53 22 67
145 124 28
99 27 34
24 142 60
147 143 75
68 56 99
74 84 30
76 109 26
132 126 25
19 119 32
